Iteration,fit_time,loss,evaluate_time,recall,ndcg,precision
227,25.582792043685913,0.015401840386347789,7.693422555923462,[0.16068403],[0.13145946],[0.04919117]
228,25.535662412643433,0.015013579613143447,7.549713611602783,[0.16053334],[0.13158682],[0.04923471]
229,25.489869832992554,0.014988580201235082,7.54138970375061,[0.16052682],[0.13153977],[0.04920122]
230,25.446163415908813,0.015088549093108135,7.676251173019409,[0.16173368],[0.13239818],[0.04963159]
231,25.523407459259033,0.015091216645551601,7.561462163925171,[0.16199729],[0.13172454],[0.04950934]
232,25.578353881835938,0.015227784423834899,7.5183868408203125,[0.16198743],[0.13210937],[0.04956126]
233,25.456252098083496,0.01488762441081832,7.549136161804199,[0.1625905],[0.13246939],[0.04982584]
234,25.587473154067993,0.014976760337242124,7.519701957702637,[0.16260404],[0.13256299],[0.04981747]
235,25.51001477241516,0.014957777492589119,7.581748723983765,[0.16288074],[0.13285793],[0.04986436]
236,25.45999264717102,0.014905297891189806,7.65406608581543,[0.16205943],[0.13216946],[0.04966508]
237,25.5453519821167,0.015062499116410059,7.538233518600464,[0.1616808],[0.1317552],[0.04966843]
238,25.53559708595276,0.014865316396503889,7.63124418258667,[0.16143795],[0.13129114],[0.04953111]
239,25.633092403411865,0.014845163989435844,7.7007575035095215,[0.16103686],[0.13111278],[0.04945743]
240,25.711485385894775,0.014836903588582922,7.808926105499268,[0.16135542],[0.13098527],[0.04944571]
241,25.43108344078064,0.014841872074575437,7.511387348175049,[0.16212859],[0.13207595],[0.04979403]
242,25.653377771377563,0.014789306041267183,7.66124153137207,[0.16179878],[0.1317322],[0.04960815]
243,25.35499906539917,0.014872235036690277,7.70307183265686,[0.16132325],[0.13132745],[0.04944571]
244,25.488662004470825,0.014937854875255414,7.630532503128052,[0.16159854],[0.13201889],[0.04954786]
245,25.432424068450928,0.014897273604127795,7.714292049407959,[0.16162518],[0.13182417],[0.0494926]
246,25.429338693618774,0.014611773587989084,7.682826519012451,[0.16191588],[0.13228504],[0.04968853]
247,25.668402194976807,0.01454394710287828,7.727874755859375,[0.16123539],[0.13177396],[0.04940384]
248,25.40832281112671,0.014660398800377592,7.690526723861694,[0.16142994],[0.13174243],[0.04955121]
249,25.631644010543823,0.014718838925050064,7.615567445755005,[0.16142524],[0.13159829],[0.04952442]
250,25.463062286376953,0.014696589565243234,7.516259431838989,[0.1618454],[0.13218073],[0.04961652]
251,25.383646488189697,0.014398996664135896,7.687680006027222,[0.16227694],[0.13232698],[0.04976556]
252,25.70645499229431,0.014473847313454807,7.689587354660034,[0.16215292],[0.13219317],[0.04979068]
253,25.502174854278564,0.014492014103164577,7.599599599838257,[0.1618111],[0.13205831],[0.04967178]
254,25.44710373878479,0.01470345181572919,7.639267444610596,[0.16259668],[0.13312722],[0.04995981]
255,25.540777683258057,0.014615974466626843,7.61505651473999,[0.16270151],[0.13275686],[0.04984091]
256,25.47957158088684,0.01446072486549089,7.793428182601929,[0.16197193],[0.13223523],[0.04972369]
257,25.732861518859863,0.014485273218591405,7.585888147354126,[0.16190019],[0.13219848],[0.04966676]
258,25.46684503555298,0.014706380352509594,7.619280815124512,[0.16224871],[0.13246213],[0.04974379]
259,25.538810968399048,0.01451690181280778,7.5830419063568115,[0.16255191],[0.1325382],[0.04975049]
260,25.468032121658325,0.014544868898211103,7.605599403381348,[0.16146329],[0.13209217],[0.04944571]
261,25.476903676986694,0.014341240755818559,7.559915542602539,[0.16223095],[0.1322268],[0.04965168]
262,25.599496841430664,0.014538564507595518,7.599910259246826,[0.16167522],[0.13140143],[0.04951437]
263,25.55716633796692,0.014415420187317361,7.6324920654296875,[0.16177551],[0.13149236],[0.0495847]
264,25.580332279205322,0.014406916892362965,7.651971340179443,[0.16104846],[0.13076491],[0.04931174]
265,25.540689945220947,0.014507893437632558,7.6988139152526855,[0.16119475],[0.13086895],[0.04939547]
266,25.50405216217041,0.01425911940521363,7.680766344070435,[0.16184368],[0.13176381],[0.0495914]
267,25.621995449066162,0.014378139020103698,7.61135196685791,[0.1617209],[0.13155267],[0.04961987]
268,25.519001483917236,0.014391895181339497,7.59464168548584,[0.1615569],[0.13125504],[0.04954284]
269,25.69061827659607,0.014235838807912337,7.643336057662964,[0.16138816],[0.13089542],[0.04943064]
270,25.50395393371582,0.014455691887761909,7.55955958366394,[0.16173292],[0.1313783],[0.04955288]
271,25.43980121612549,0.014271753186341187,7.588870048522949,[0.16181108],[0.13104554],[0.04942896]
272,25.590599060058594,0.014206119208606054,7.607252597808838,[0.1618049],[0.13097541],[0.04949762]
273,25.488599061965942,0.014228979179710902,7.5880842208862305,[0.16181648],[0.13127047],[0.04955958]
274,25.675487279891968,0.014415423517501113,7.593680143356323,[0.16207907],[0.13171492],[0.04961652]
